OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,DECADES
11261,1979,CA,CCO,LAC, ,00000000,1979/12/05 00:00:00+00,,14,,172.621521,,1,00000000,1022599.282,5326.61973,,,,1970
11262,1979,CA,CCO,LAC, ,00000000,1979/06/08 00:00:00+00,,14,,89.11032104,,1,00000000,528531.2188,3046.91516,,,,1970
11263,1979,CA,CCO,LAC, ,00000000,,,14,,11.06198502,,1,00000000,65321.30065,1320.763098,,,,1970
11264,1979,CA,CCO,LAC, ,00000000,1979/05/17 00:00:00+00,,14,,4.29319906,,1,00000000,25185.69856,905.5260543,,,,1970
11507,1979,CA,CDF,FKU,VALERIE,00003478,1979/06/13 00:00:00+00,,14,,3517.702393,,1,00000000,22365524.46,33128.70555,,,,1970
11528,1979,CA,USF,SRF, ,00000000,1979/10/04 00:00:00+00,1979/10/05 00:00:00+00,8,,10.95383739,8,1,00000055,76267.48812,980.2303929,,,,1970
11952,1979,CA,CDF,TCU,BRUNSWICK,00000440,1979/06/08 00:00:00+00,,14,,1352.61438,,1,00000224,8877370.778,21006.63947,,,,1970
11953,1979,CA,CDF,BTU,CLARK RD. #2,00001483,1979/06/22 00:00:00+00,,14,,698.8843384,,1,00000210,4774620.591,15403.15006,,,,1970
11954,1979,CA,CDF,SCU,DRY CREEK,00000736,1979/06/15 00:00:00+00,,14,,675.7635498,,1,00000146,4369469.853,12129.53061,,,,1970
11955,1979,CA,CDF,SCU,FORD RD.,00000866,1979/06/29 00:00:00+00,,14,,422.1507874,,1,00000193,2703095.918,5909.5471,,,,1970
11956,1979,CA,CDF,TCU,FOWLER PEAK,00000473,1979/06/11 00:00:00+00,,14,,5237.422363,,1,00000243,34194772.79,28213.43664,,,,1970
11957,1979,CA,CDF,TCU,GOLDEN GATE,00000482,1979/06/12 00:00:00+00,,14,,1116.124023,,1,00000249,7333381.282,13965.17658,,,,1970
11958,1979,CA,CDF,MEU,HANES #2,00000375,1979/09/12 00:00:00+00,,14,,286.4421082,,1,00000246,1918873.727,5547.65033,,,,1970
11959,1979,CA,CDF,BTU,HUMBUG ROAD,00001201,1979/06/07 00:00:00+00,,14,,263.6072083,,1,00000155,1805326.206,4879.443527,,,,1970
11960,1979,CA,CDF,NEU,KNIPE,00000824,1979/06/08 00:00:00+00,,14,,76.95502472,,1,00000315,520192.2516,2583.859977,,,,1970
11961,1979,CA,CDF,TUU,CORP'S OF ENGINEER#3,00002063,1979/06/01 00:00:00+00,,14,,284.2870483,,1,00000077,1780525.69,6069.110973,,,,1970
11962,1979,CA,CDF,TUU,LIGHTNING #2,00003252,1979/07/19 00:00:00+00,,14,,370.4710388,,1,00000167,2312964.195,6541.270411,,,,1970
11963,1979,CA,CDF,BDU,RANCH,00003456,1979/06/19 00:00:00+00,,14,,61.62764359,,1,00000438,363510.674,2268.929744,,,,1970
11964,1979,CA,CDF,TUU,TAYLOR,00002557,1979/06/20 00:00:00+00,,14,,1497.99353,,1,00000108,9291273.523,14753.62611,,,,1970
11965,1979,CA,CDF,TUU,WOODLAKE MTN.,00003029,1979/07/09 00:00:00+00,,14,,1870.621094,,1,00000147,11713577.13,14937.93362,,,,1970
11966,1979,CA,CCO,SBC,SPANISH RANCH,00001358,1979/08/15 00:00:00+00,,9,,1190.749512,,1,00000395,7213312.269,13341.22817,,,,1970
11967,1979,CA,USF,CNF, ,00000000,,,14,,24.04666901,,1,00000177,139063.1048,1539.501921,,,,1970
11968,1979,CA,USF,CNF,SUTHERLAND,00000000,1979/06/11 00:00:00+00,1979/06/11 00:00:00+00,9,,158.9337158,8,1,00000028,918642.8761,4296.584666,,,,1970
11969,1979,CA,CDF,MVU,CAMPO,00001907,1979/09/10 00:00:00+00,,14,,190.7058716,,1,00000928,1090458.249,4571.231683,,,,1970
11970,1979,CA,CDF,MVU,COTTENWOOD,00001059,1979/06/29 00:00:00+00,,14,,785.4661865,,1,00000439,4489854.576,11499.51074,,,,1970
11971,1979,CA,CDF,MVU,HANSON,00001399,1979/07/26 00:00:00+00,,14,,306.0314636,,1,00000640,1766752.469,4764.65022,,,,1970
11972,1979,CA,USF,BDF, ,00000000,,,14,,72.10076904,,1,00000000,424693.4026,3308.426236,,,,1970
11973,1979,CA,USF,BDF, ,00000000,,,14,,173.8808289,,1,00000000,1024146.115,4428.685032,,,,1970
11974,1979,CA,USF,BDF, ,00000000,,,14,,194.4095001,,1,00000000,1144819.698,6165.552419,,,,1970
11975,1979,CA,USF,BDF, ,00000000,,,14,,113.1092224,,1,00000000,666073.0641,3193.66407,,,,1970
11976,1979,CA,USF,BDF, ,00000000,,,14,,3120,,1,00000000,18336741.24,22164.54529,,,,1970
11977,1979,CA,USF,BDF, ,00000000,,,14,,99.36359406,,1,00000000,583827.2354,3251.482029,,,,1970
11978,1979,CA,USF,BDF, ,00000000,,,14,,64.32142639,,1,00000000,377902.6505,2507.170901,,,,1970
11979,1979,CA,CDF,RRU,CHERRY,00017146,1979/09/15 00:00:00+00,,14,,180.5963898,,1,00001478,1066001.099,4587.79665,,,,1970
11980,1979,CA,CDF,RRU, ,00000000,,,14,,235.4333801,,1,00000000,1372540.725,5246.387129,,,,1970
11981,1979,CA,CDF,RRU, ,00000000,,,14,,622.5772705,,1,00000000,3674828.152,8355.803272,,,,1970
11982,1979,CA,CDF,RRU,PASEO,00017158,1979/09/15 00:00:00+00,,14,,3643.748779,,1,00001480,21436850.81,24578.78292,,,,1970
11983,1979,CA,CDF,RRU,BROWN,00010827,1979/06/26 00:00:00+00,,14,,592.1908569,,1,00000752,3493158.627,7506.316562,,,,1970
11984,1979,CA,CDF,RRU,HALL,00015674,1979/08/25 00:00:00+00,,14,,362.4653931,,1,00001297,2134397.089,5781.227815,,,,1970
11985,1979,CA,CDF,BDU,LIVE OAK,00004169,1979/07/12 00:00:00+00,,14,,182.3104096,,1,00000594,1076238.036,6332.926109,,,,1970
11986,1979,CA,CDF,RRU,NEWMAN,00011319,1979/07/01 00:00:00+00,,14,,194.3933563,,1,00000825,1143969.486,6429.259962,,,,1970
11987,1979,CA,CDF,RRU,RANCHO,00016999,1979/09/13 00:00:00+00,,14,,368.8319702,,1,00001459,2153014.39,13822.91062,,,,1970
11992,1979,CA,CDF,RRU,RECHE,00011024,1979/06/28 00:00:00+00,,14,,137.7424774,,1,00000790,812915.5758,3828.91267,,,,1970
11993,1979,CA,CDF,RRU,RUSSELL,00011496,1979/07/03 00:00:00+00,,14,,326.7371216,,1,00000848,1924603.498,5978.535931,,,,1970
11994,1979,CA,CDF,RRU,SACRIFICE,00011238,1979/06/30 00:00:00+00,,14,,121.2777786,,1,00000813,714843.2566,3037.945334,,,,1970
11995,1979,CA,CDF,RRU,SKINNER,00011738,1979/07/06 00:00:00+00,,14,,797.734314,,1,00000879,4667010.967,10890.60271,,,,1970
11996,1979,CA,CDF,RRU,SPRINGS,00011041,1979/06/28 00:00:00+00,,14,,430.5491638,,1,00000795,2539524.28,6376.915917,,,,1970
11997,1979,CA,CDF,RRU,STEELE,00011996,1979/07/09 00:00:00+00,,14,,107.4111786,,1,00000927,631845.274,4076.763658,,,,1970
11998,1979,CA,CDF,RRU, ,00000000,,,14,,123.346405,,1,00000000,726259.5492,3456.811368,,,,1970
11999,1979,CA,CDF,RRU, ,00000000,,,14,,213.9194489,,1,00000000,1253558.422,5122.533233,,,,1970
12049,1979,CA,CDF,RRU, ,00000000,,,14,,110.0819244,,1,00000000,645557.5273,3481.916032,,,,1970
12050,1979,CA,CDF,RRU, ,00000000,,,14,,95.5615387,,1,00000000,563687.0757,3078.841154,,,,1970
12051,1979,CA,CDF,RRU, ,00000000,,,14,,118.8483582,,1,00000000,701992.6977,3859.093919,,,,1970
12052,1979,CA,CDF,RRU, ,00000000,,,14,,458.3710632,,1,00000000,2675904.848,7615.910987,,,,1970
12053,1979,CA,CDF,RRU, ,00000000,,,14,,444.4125977,,1,00000000,2617367.683,7187.938797,,,,1970
12054,1979,CA,CDF,RRU, ,00000000,,,14,,460.5527039,,1,00000000,2689159.183,7267.804382,,,,1970
12055,1979,CA,CDF,RRU, ,00000000,,,14,,466.5508423,,1,00000000,2744737.214,6950.992359,,,,1970
12056,1979,CA,CDF,RRU, ,00000000,,,14,,557.4804688,,1,00000000,3285511.483,9068.389468,,,,1970
12057,1979,CA,CDF,RRU, ,00000000,,,14,,590.1410523,,1,00000000,3454308.889,8604.738528,,,,1970
12058,1979,CA,CDF,RRU, ,00000000,,,14,,1126.388306,,1,00000000,6617924.92,13612.64708,,,,1970
12059,1979,CA,CDF,RRU, ,00000000,,,14,,1313.949219,,1,00000000,7736070.78,12985.27832,,,,1970
12060,1979,CA,CDF,RRU, ,00000000,,,14,,157.3683929,,1,00000000,924522.3946,4171.848925,,,,1970
12061,1979,CA,CDF,RRU, ,00000000,,,14,,521.4342041,,1,00000000,3061003.824,8015.695515,,,,1970
12062,1979,CA,CDF,RRU, ,00000000,,,14,,928.8165894,,1,00000000,5450890.883,10575.47399,,,,1970
12063,1979,CA,CDF,RRU, ,00000000,,,14,,827.5189819,,1,00000000,4882588.635,9681.844317,,,,1970
12064,1979,CA,CDF,RRU, ,00000000,,,14,,427.8235779,,1,00000000,2522421.987,7202.814951,,,,1970
12065,1979,CA,CDF,RRU,SOPHIE,00010932,1979/06/27 00:00:00+00,,14,,1111.283325,,1,00000772,6521701.46,10750.55807,,,,1970
12066,1979,CA,CDF,RRU,MENIFEE,00017143,1979/09/15 00:00:00+00,,14,,1237.074341,,1,00001477,7252694.913,12434.02088,,,,1970
12067,1979,CA,CDF,RRU,BUTTE,00013896,1979/07/29 00:00:00+00,,14,,1044.324219,,1,00001101,6125787.307,11991.21135,,,,1970
12068,1979,CA,CDF,RRU,DOUBLE BUTTE #2,00009867,1979/06/13 00:00:00+00,,14,,627.5120239,,1,00000625,3680525.351,8499.32231,,,,1970
12069,1979,CA,CDF,RRU,CALVERT,00012025,1979/07/09 00:00:00+00,,14,,1069.869141,,1,00000937,6275485.24,12419.89826,,,,1970
12070,1979,CA,CDF,RRU,FLATS,00014255,1979/08/03 00:00:00+00,,14,,429.9433899,,1,00001144,2524902.861,7073.427429,,,,1970
12071,1979,CA,CDF,RRU,OLIVE,00016298,1979/09/03 00:00:00+00,,14,,566.6541748,,1,00001365,3320368.453,8306.630235,,,,1970
12072,1979,CA,CDF,RRU,RAWSON,00015238,1979/08/18 00:00:00+00,,14,,999.7213135,,1,00001256,5853215.476,13263.98252,,,,1970
12073,1979,CA,CDF,RRU,MORONGO #21,00008999,1979/06/03 00:00:00+00,,14,,4490.02002,,1,00000501,26479791.8,25028.70777,,,,1970
12074,1979,CA,CDF,RRU,WHITEWATER,00009452,1979/06/09 00:00:00+00,,14,,1899.091187,,1,00000556,11194108.29,14724.10314,,,,1970
12075,1979,CA,CDF,RRU,NORTH,00010839,1979/06/26 00:00:00+00,,14,,2696.883057,,1,00000756,15851861.22,19496.16008,,,,1970
12076,1979,CA,CDF,RRU,MORONGO #54,00014181,1979/08/02 00:00:00+00,,14,,523.2226563,,1,00001135,3083085.595,8153.075283,,,,1970
12077,1979,CA,CDF,RRU,MORONGO #14,00008769,1979/05/31 00:00:00+00,,14,,1599.074463,,1,00000475,9430858.806,14027.63651,,,,1970
12078,1979,CA,CDF,RRU,BAUTISTA,00010856,1979/06/26 00:00:00+00,,14,,970.8870239,,1,00000759,5691429.544,10265.13623,,,,1970
12079,1979,CA,CDF,RRU, ,00000000,,,14,,503.9381104,,1,00000000,2967482.244,7173.170828,,,,1970
12080,1979,CA,CCO,ORC,NIGUEL,00018731,1979/09/17 00:00:00+00,,14,,135.7839813,,1,00001092,793102.2495,3190.53477,,,,1970
12081,1979,CA,CDF,BDU,LOS SARRANOS,00003461,1979/06/19 00:00:00+00,,14,,171.8139496,,1,00000440,1013357.095,4565.210229,,,,1970
12082,1979,CA,CDF,BDU,OVERCREST,00005911,1979/09/18 00:00:00+00,,14,,158.401535,,1,00000948,935837.7558,3911.692825,,,,1970
12083,1979,CA,USF,LPF,MATILIJA,00000000,1979/03/08 00:00:00+00,1979/03/09 00:00:00+00,2,,490.531311,8,1,00000002,2932152.621,8483.642646,,,,1970
12084,1979,CA,CCO,VNC,CREEK ROAD,00000000,1979/09/18 00:00:00+00,,14,,32706.39844,,1,00000000,194749434,67099.71926,,,,1970
12085,1979,CA,CDF,RRU,BEDFORD #2,00011207,1979/06/30 00:00:00+00,,14,,1438.406372,,1,00000809,8448551.166,15748.95472,,,,1970
12086,1979,CA,USF,BDF, ,00000000,,,14,,21.3633976,,1,00000000,126195.1797,1328.410198,,,,1970
12087,1979,CA,USF,BDF, ,00000000,,,14,,32.61365128,,1,00000000,192525.7074,1667.860769,,,,1970
12088,1979,CA,USF,BDF, ,00000000,,,14,,98.97919464,,1,00000000,584242.6849,3150.566409,,,,1970
12089,1979,CA,USF,INF, ,00000000,,,9,,6.69131327,,1,00005313,42800.0588,1262.966694,,,,1970
12090,1979,CA,CDF,LMU,WILL,00000285,1979/09/18 00:00:00+00,,9,,3127.660889,,1,00000190,21713527.94,25112.63492,,,,1970
12091,1979,CA,CCO,LAC,ACRES FIRE,00312031,1979/06/13 00:00:00+00,,14,,188.386322,,1,00001227,1131627.862,11499.41437,,,,1970
12092,1979,CA,CCO,LAC,LYON FIRE,00312037,1979/06/14 00:00:00+00,,14,,464.6299133,,1,00000886,2789339.593,9132.182556,,,,1970
12093,1979,CA,CCO,LAC,TEXAS CYN FIRE,00317991,1979/07/08 00:00:00+00,,14,,164.9294434,,1,00011345,985266.0865,4129.335598,,,,1970
12094,1979,CA,CCO,LAC,FALL CYN FIRE,00317951,1979/06/09 00:00:00+00,,14,,1510.305298,,1,00011294,9019492.871,24438.3376,,,,1970
12095,1979,CA,CCO,LAC,MILES FIRE,00312038,1979/05/31 00:00:00+00,,14,,220.6081696,,1,00000108,1317290.046,6077.247446,,,,1970
12096,1979,CA,CCO,LAC,BURKE FIRE,00312038,1979/09/12 00:00:00+00,,14,,2310.9021,,1,00312038,13793321.04,29321.00055,,,,1970
12097,1979,CA,CCO,LAC,HUBBARD FIRE,00312038,1979/09/11 00:00:00+00,,14,,79.80200195,,1,00000229,476387.3965,4097.200484,,,,1970
12098,1979,CA,CCO,LAC,CROWN FIRE,00312038,1979/09/15 00:00:00+00,,14,,3901.838867,,1,00312038,23277737.45,35915.64476,,,,1970
12099,1979,CA,CCO,LAC,HASLEY FIRE,00312037,1979/07/11 00:00:00+00,,14,,655.9440308,,1,00006165,3914114.14,9549.969298,,,,1970
12100,1979,CA,CCO,LAC,CHIQUITA FIRE,00312037,1979/07/18 00:00:00+00,,14,,2221.69751,,1,00006178,13251213.59,26906.49359,,,,1970
12101,1979,CA,CCO,LAC,TAPIE FIRE,00312031,1979/06/08 00:00:00+00,,14,,383.0287781,,1,00007560,2284514.645,8153.737873,,,,1970
12102,1979,CA,CCO,LAC,SAGE FIRE/USFS,00USFS0F,1979/09/13 00:00:00+00,,14,,28913.08789,,1,00000IRE,172040981.6,80432.9779,,,,1970
12103,1979,CA,CCO,LAC,CORN STAND FIRE,00312031,1979/07/11 00:00:00+00,,14,,108.3228684,,1,00007703,645871.872,4364.926237,,,,1970
12104,1979,CA,CCO,LAC,VALENCIA FIRE,00312037,1979/07/12 00:00:00+00,,14,,1216.818604,,1,00003669,7249106.747,14961.85346,,,,1970
12105,1979,CA,CCO,LAC, ,00000000,,,14,,26.97332191,,1,00000000,159562.3548,1710.697479,,,,1970
12106,1979,CA,CCO,LAC, ,00000000,1979/08/11 00:00:00+00,,14,,33.49253845,,1,00000000,198207.2812,2046.613379,,,,1970
12115,1979,CA,CCO,LAC, ,00000000,1979/08/17 00:00:00+00,,14,,8.71048737,,1,00000000,51543.05352,1087.814715,,,,1970
12116,1979,CA,CCO,LAC, ,00000000,1979/09/16 00:00:00+00,,14,,35.24835205,,1,00000000,208568.7907,3692.059385,,,,1970
12117,1979,CA,CCO,LAC, ,00000000,,,14,,16.63894081,,1,00000000,98780.50663,1413.953689,,,,1970
12118,1979,CA,CCO,LAC, ,00000000,1979/07/01 00:00:00+00,,14,,6.78397226,,1,00000000,40270.77265,984.569207,,,,1970
12119,1979,CA,CCO,LAC, ,00000000,1979/06/11 00:00:00+00,,14,,67.98790741,,1,00000000,401075.2853,2840.873159,,,,1970
12120,1979,CA,CCO,LAC, ,00000000,1979/04/11 00:00:00+00,,14,,2033.701904,,1,00000000,12063921.98,23474.55452,,,,1970
12121,1979,CA,CCO,LAC, ,00000000,1979/12/05 00:00:00+00,,14,,3.68957138,,1,00000000,21858.68844,591.9602237,,,,1970
12122,1979,CA,CCO,LAC, ,00000000,1979/06/11 00:00:00+00,,14,,8.72523308,,1,00000000,51683.61531,1384.887727,,,,1970
12123,1979,CA,CCO,LAC, ,00000000,1979/05/26 00:00:00+00,,14,,43.68492126,,1,00000000,260653.9244,2213.779175,,,,1970
12124,1979,CA,CCO,LAC, ,00000000,1979/08/03 00:00:00+00,,14,,16.32135391,,1,00000000,96839.24942,1622.219509,,,,1970
12125,1979,CA,USF,CNF, ,00000000,,,14,,6150.754883,,1,00000209,35193841.76,38397.30777,,,,1970
12126,1979,CA,USF,CNF, ,00000000,,,14,,107.2626953,,1,00000211,613323.5552,5617.725862,,,,1970
12127,1979,CA,USF,CNF, ,00000000,,,14,,592.4696655,,1,00000181,3386979.781,8920.25407,,,,1970
12128,1979,CA,USF,CNF, ,00000000,,,14,,72.18992615,,1,00000218,412417.2661,5666.981068,,,,1970
12129,1979,CA,USF,CNF, ,00000000,,,9,,41.10882187,,1,00000200,238924.295,2267.112099,,,,1970
12130,1979,CA,USF,CNF, ,00000000,,,9,,231.0403442,,1,00000194,1335090.468,5390.924826,,,,1970
12131,1979,CA,CDF,MVU,HIGHLAND,00001920,1979/09/11 00:00:00+00,,14,,438.334198,,1,00000938,2531843.05,8987.526659,,,,1970
12132,1979,CA,USF,CNF, ,00000000,,,9,,42.98577499,,1,00000189,248101.3015,2448.532272,,,,1970
12133,1979,CA,USF,CNF, ,00000000,,,9,,83.93612671,,1,00000201,484135.2608,2948.460883,,,,1970
12134,1979,CA,USF,CNF, ,00000000,,,9,,45.18099594,,1,00000173,260549.04,3123.326706,,,,1970
12135,1979,CA,USF,CNF, ,00000000,,,9,,509.8749695,,1,00000188,2940139.573,9947.022069,,,,1970
12136,1979,CA,USF,CNF, ,00000000,,,14,,9429.007813,,1,00000207,54381490.08,34609.67855,,,,1970
12137,1979,CA,USF,CNF, ,00000000,,,9,,146.3657227,,1,00000203,837625.8213,3772.146857,,,,1970
12138,1979,CA,CDF,MVU,OTAY #5,00000812,1979/06/10 00:00:00+00,,14,,1299.430054,,1,00000284,7424440.672,12497.02198,,,,1970
12139,1979,CA,USF,CNF, ,00000000,,,9,,132.0838165,,1,00000191,754540.114,3990.430425,,,,1970
12140,1979,CA,USF,CNF, ,00000000,,,9,,39.32799149,,1,00000195,226607.6769,2248.225439,,,,1970
12141,1979,CA,USF,CNF, ,00000000,,,14,,591.0787964,,1,00000020,3451744.534,9950.324623,,,,1970
12142,1979,CA,USF,TOI, ,00000000,1979/09/26 00:00:00+00,,7,,24.84879875,,1,00000061,164032.9448,2136.980284,,,,1970
12143,1979,CA,USF,SRF, ,00000000,1979/05/30 00:00:00+00,,2,,6.97064829,,1,00100649,48343.69621,780.4199489,,,,1970
12144,1979,CA,CCO,ORC,LAGUNA (BOAT),00024721,1979/12/11 00:00:00+00,,14,,534.6304932,,1,00001434,3123821.714,9744.074573,,,,1970
12145,1979,CA,CCO,ORC,ORTEGA,00018533,1979/09/15 00:00:00+00,,14,,696.3102417,,1,00001077,4065623.899,9397.35135,,,,1970
12146,1979,CA,USF,KNF,COTTONWOOD,00000000,1979/06/26 00:00:00+00,1979/06/27 00:00:00+00,2,,24.30445671,8,1,00000020,177611.9126,1824.36167,,,,1970
12147,1979,CA,USF,KNF,COFFEE CUP,00000000,1979/10/02 00:00:00+00,,5,,47.94641113,,1,00000086,346634.4389,2588.313291,,,,1970
12400,1979,CA,CCO,SBC,TEPESQUET,00000000,1979/07/18 00:00:00+00,,14,,220.3679504,,1,00000000,1331573.64,5019.545243,,,,1970
12401,1979,CA,CCO,SBC,WASIOJA,00000000,1979/07/20 00:00:00+00,1979/07/22 00:00:00+00,5,,1839.161621,8,1,00000031,11099958.39,19430.29735,,,,1970
12402,1979,CA,CCO,SBC,BRAD,00000000,1979/09/18 00:00:00+00,,14,,136.4990082,,1,00000000,816783.3305,7844.862883,,,,1970
13184,1979,CA,CDF,RRU,YUCCA #2,00017534,1979/09/20 00:00:00+00,,14,,421.0537415,,1,00001540,2474659.488,12103.30656,,,,1970
13186,1979,CA,CDF,RRU, ,00000000,,,14,,61.88217926,,1,00001534,363733.1771,2454.69098,,,,1970
13420,1979,CA,USF,BDF, ,00000000,1979/08/29 00:00:00+00,1979/08/30 00:00:00+00,7,,188.4486389,8,1,00000165,1109686.521,5115.866915,,,,1970
13422,1979,CA,USF,SQF,COW,00000000,1979/08/07 00:00:00+00,1979/08/09 00:00:00+00,8,,1545.23584,8,1,00000083,9584194.046,15593.78487,,,,1970
13423,1979,CA,USF,SQF, ,00000000,1979/08/02 00:00:00+00,1979/08/03 00:00:00+00,9,,42.72706985,8,1,00000079,270176.7645,2145.45233,,,,1970
13424,1979,CA,USF,SQF, ,00000000,1979/07/19 00:00:00+00,1979/07/21 00:00:00+00,1,,329.7040405,8,1,00000049,2053862.9,6427.811924,,,,1970
13425,1979,CA,USF,SQF, ,00000000,1979/07/29 00:00:00+00,1979/07/31 00:00:00+00,3,,1283.313232,8,1,00000078,7870718.173,15588.45237,,,,1970
13426,1979,CA,USF,SQF, ,00000000,1979/06/13 00:00:00+00,1979/06/13 00:00:00+00,7,,9.12693214,8,1,00000015,56574.9233,1053.182134,,,,1970
14230,1979,CA,CCO,ORC,ORTEGA,00000000,,,14,,302.374176,,1,00000000,1766162.674,6075.714895,,,,1970
14742,1979,CA,DOD,AFV, ,00000000,,,14,,124.7767258,,1,00000000,749758.3138,6002.493219,,,,1970
15537,1979,CA,USF,TMU, ,00000000,1979/06/26 00:00:00+00,1979/06/28 00:00:00+00,3,,13.3807497,8,1,00000010,89630.93264,1337.066716,,,,1970
15538,1979,CA,USF,SNF,TIMBER LODGE,00000000,1979/07/14 00:00:00+00,1979/07/14 00:00:00+00,3,,99.03205872,8,1,00000048,638772.0761,3694.501689,,,,1970
15539,1979,CA,USF,SNF,CATTAIL,00000000,1979/09/13 00:00:00+00,1979/09/17 00:00:00+00,1,,166.4714813,8,1,00000121,1068956.175,5677.050434,,,,1970
15540,1979,CA,USF,SNF,BIG CREEK,00000000,1979/09/24 00:00:00+00,1979/10/14 00:00:00+00,1,,418.6416931,8,1,00000139,2654475.96,7017.134509,,,,1970
15541,1979,CA,USF,SNF, ,00000000,1979/10/07 00:00:00+00,1979/10/07 00:00:00+00,2,,142.5091858,8,1,00000162,908292.3104,4299.253209,,,,1970
15542,1979,CA,USF,INF, ,00000000,1979/05/19 00:00:00+00,1979/05/22 00:00:00+00,4,,400.6395569,8,1,00000003,2523418.151,16318.36126,,,,1970
15543,1979,CA,USF,MNF, ,00000000,1979/10/17 00:00:00+00,1979/10/17 00:00:00+00,7,,4.7595048,8,1,00000052,32745.12193,781.659555,,,,1970
16291,1979,CA,USF,STF,BUCHANAN,,1979/09/20 00:00:00+00,1979/09/21 00:00:00+00,7,20090305,115.2214966,6,1,00000042,751663.2463,4251.52882,,,,1970
16409,1979,CA,USF,STF,RAMSEY,,1979/08/04 00:00:00+00,1979/08/07 00:00:00+00,3,20090305,195.6932983,6,1,00000023,1289912.404,6124.512519,,,,1970
18472,1979,CA,NPS,YNP, ,00000000,,,1, ,12.92574596,,1,00000021,83344.40293,1024.779693,,,,1970
18667,1979,CA,NPS,KNP,KENNEDY,00000000,1979/09/30 00:00:00+00,1979/11/06 00:00:00+00,1,,211.1058807,8,1,00009006,1336994.961,6307.75451,,,,1970
18668,1979,CA,NPS,KNP,SENTINEL,00000000,1979/09/06 00:00:00+00,1979/09/26 00:00:00+00,1,,592.6276856,8,1,00009032,3744358.568,13197.07806,,,,1970
18669,1979,CA,NPS,KNP,MORO ROCK,00000000,1979/07/12 00:00:00+00,1979/10/01 00:00:00+00,18,,7.78546762,8,1,00009091,48915.28591,1047.114943,,,,1970
18670,1979,CA,NPS,KNP,YUCCA,00000000,1979/08/15 00:00:00+00,1979/08/16 00:00:00+00,1,,39.81345749,8,1,00009046,250108.363,3138.943116,,,,1970
18715,1979,CA,NPS,JTP,RANDOLPH,00000077,1979/07/17 00:00:00+00,1979/07/18 00:00:00+00,1,,628.725769,8,1,00009013,3711127.407,8929.885832,,,,1970
18723,1979,CA,NPS,JTP,JOSHUA TREE,00000076,1979/06/04 00:00:00+00,1979/06/06 00:00:00+00,1,,620.6539307,8,1,00009014,3662355.646,9366.916748,,,,1970
18863,1979,CA,NPS,YNP,,00000104,,,1,,114.0522461,8,2,00000104,743941.5153,4439.95917,,,,1970
18942,1979,CA,NPS,PIP, ,,1979/04/12 00:00:00+00,1979/04/12 00:00:00+00,14,Greenlee & Moldenke only mpd to prk bndry,1.39978123,6,1,,8776.339251,375.9843495,,,,1970
18943,1979,CA,NPS,PIP,GRASSY CYN,,1979/03/06 00:00:00+00,1979/03/06 00:00:00+00,14,Greenlee & Moldenke only mpd to prk bndry,2.08162498,6,1,,13055.79933,536.2912133,,,,1970
18948,1979,CA,NPS,PIP,NORTH HQ,,1979/04/03 00:00:00+00,1979/04/03 00:00:00+00,14,Greenlee & Moldenke only mpd to prk bndry,1.35728347,6,1,,8514.113865,373.1977651,,,,1970
18957,1979,CA,NPS,PIP, ,,1979/08/29 00:00:00+00,1979/08/29 00:00:00+00,14,map 1970-1979 Fire Atlas,1.92409205,6,1,,12069.30109,414.4130155,,,,1970
2771,1980,CA,CDF,MMU,RODUNER #2,00000846,1980/08/19 00:00:00+00,,14,,170.4314423,,1,00000265,1095113.549,4774.512107,,,,1980
2772,1980,CA,CDF,MMU,RODUNER #3,00000846,1980/08/19 00:00:00+00,,14,,6.69846535,,1,00000266,43044.20793,806.4496088,,,,1980
2773,1980,CA,CDF,NEU,ROSEVILLE,00002647,1980/09/13 00:00:00+00,,14,,236.3227234,,1,00001017,1576567.181,4660.519183,,,,1980
2774,1980,CA,CDF,SCU,RUSH,00001227,1980/07/28 00:00:00+00,,14,,520.8579712,,1,00000266,3368857.35,10553.47533,,,,1980
2775,1980,CA,CDF,LNU,TURKEY,00001751,1980/09/13 00:00:00+00,,14,,817.5343628,,1,00000426,5429603.088,9726.413415,,,,1980
4803,1980,CA,USF,LPF,LOCKWOOD,00000000,1980/11/26 00:00:00+00,1980/11/30 00:00:00+00,4,,5654.60498,8,1,00000063,33897310.77,37647.06533,,,,1980
4804,1980,CA,CCO,VNC,SOUTH MOUNTAIN,00000000,1980/10/29 00:00:00+00,,14,,2395.300049,,1,00000000,14244535.91,23430.60956,,,,1980
4805,1980,CA,CDF,BDU,FORT,00000005,1980/03/20 00:00:00+00,,14,,314.3869629,,1,00000004,1990591.603,5594.517357,,,,1980
5716,1980,CA,USF,CNF,ELFIN,00000000,1980/09/14 00:00:00+00,,9,,46.55610275,,1,00000022,269122.4113,2079.159117,,,,1980
5717,1980,CA,USF,CNF,ASSIST #139,00000000,1980/11/30 00:00:00+00,,14,,53.13276291,,1,00000033,307114.4229,2785.107668,,,,1980
